blocks_file,start,dur,rest,mult_problemB,mult_options,stim_trial,mult_stim,type,ProblemSize,InterferenceLH,InterferenceLevel,mult_type,corrRESP,blocks_set.thisRepN,blocks_set.thisTrialN,blocks_set.thisN,blocks_set.thisIndex,TRIALS.thisRepN,TRIALS.thisTrialN,TRIALS.thisN,TRIALS.thisIndex,timer_loop.thisRepN,timer_loop.thisTrialN,timer_loop.thisN,timer_loop.thisIndex,WAIT_TEXT.started,WAIT_TEXT.stopped,scan_start_trigger.keys,scan_start_trigger.rt,scan_start_trigger.started,scan_start_trigger.stopped,MAIN_SCREEN.started,MAIN_SCREEN.stopped,Block_Text.started,Block_Text.stopped,asterisk500ms.started,asterisk500ms.stopped,mult_question_text.started,mult_question_text.stopped,equal_text.started,equal_text.stopped,blank250_text.started,blank250_text.stopped,Mult_OPTION.started,Mult_OPTION.stopped,Mult_YN.started,Mult_YN.stopped,Mult_Resp.keys,Mult_Resp.corr,Mult_Resp.rt,Mult_Resp.started,Mult_Resp.stopped,Strategy_Q.started,Strategy_Q.stopped,Strategy_Option.started,Strategy_Option.stopped,Strategy_RESP.keys,Strategy_RESP.rt,Strategy_RESP.started,Strategy_RESP.stopped,jitters.started,jitters.stopped,resting_text.started,resting_text.stopped,countdown_timer.started,countdown_timer.stopped,participant,Date of birth (DD/MM/YEAR),gender,Testing Date (DD/MM/YEAR),session,handedness,date,expName,psychopyVersion,frameRate
block1.xlsx,124.2,7.5,5.7,5 x 8,40,21,5 x 8 = 40,large-sized_high-interference,large-sized,high-interference,9,CorrectRESP,a,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,203.94641647699973,None,204.44630139899982,None,206.44652149600006,None,207.19634141000006,None,207.44899930599968,None,207.44899930599968,None,a,0,0.5351094879997618,207.44899930599968,None,208.01269381099974,None,208.01269381099974,None,d,0.30748726000001625,208.01269381099974,None,208.3462005680003,None,,,,,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,137.4,7.5,11.2,7 x 3,24,11,7 x 3 = 24,small-sized_high-interference,small-sized,high-interference,13,IncorrectRESP,d,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,214.04334912800005,None,214.53848215000016,None,216.5469425000001,None,217.29670674499994,None,217.54670625800009,None,217.54670625800009,None,d,0,0.637326421,217.54670625800009,None,218.21273004700015,None,218.21273004700015,None,d,0.28349003400035144,218.21273004700015,None,218.51331348999975,None,,,,,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,156.1,7.5,6.9,5 x 6,30,14,5 x 6 = 30,large-sized_low-interference,large-sized,low-interference,6,CorrectRESP,a,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,229.71301039300033,None,230.2127934909995,None,232.21313855799963,None,232.96314216599967,None,233.21325647100002,None,233.21325647100002,None,a,0,0.5629228850002619,233.21325647100002,None,233.79589324100016,None,233.79589324100016,None,d,0.23616258299989568,233.79589324100016,None,234.0627040090003,None,,,,,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,170.5,7.5,2.4,6 x 2,10,6,6 x 2 = 10,small-sized_low-interference,small-sized,low-interference,3,IncorrectRESP,d,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,240.96267998799976,None,241.46263658499993,None,243.46315221700024,None,244.21306089100017,None,244.46238664500015,None,244.46238664500015,None,d,0,0.6336920760004432,244.46238664500015,None,245.1132270749995,None,245.1132270749995,None,d,0.2548905409994404,245.1132270749995,None,245.39666612899964,None,,,,,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,180.4,7.5,4.6,4 x 9,36,20,4 x 9 = 36,large-sized_high-interference,large-sized,high-interference,9,CorrectRESP,a,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,247.79638822800007,None,248.29381532299976,None,250.29654096299964,None,251.04684899699987,None,251.29688083899964,None,251.29688083899964,None,a,0,0.6072619079996002,251.29688083899964,None,251.92945532300018,None,251.92945532300018,None,d,0.23069500899964623,251.92945532300018,None,252.17974109399984,None,,,,,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,192.5,7.5,9,7 x 5,40,17,7 x 5 = 40,large-sized_low-interference,large-sized,low-interference,7,IncorrectRESP,d,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,256.77954680699986,None,257.27968153799975,None,259.27974541099957,None,260.0302964679995,None,260.27944363999995,None,260.27944363999995,None,d,0,0.5686162179999883,260.27944363999995,None,260.8794482459998,None,260.8794482459998,None,d,0.1606495719997838,260.8794482459998,None,261.06271085200024,None,,,,,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,209,7.5,5.8,6 x 3,18,7,6 x 3 = 18,small-sized_high-interference,small-sized,high-interference,8,CorrectRESP,a,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,270.0630096599998,None,270.5626091570002,None,272.5630124700001,None,273.3128258939996,None,273.56252286699964,None,273.56252286699964,None,a,0,0.5975917390005634,273.56252286699964,None,274.17923383499965,None,274.17923383499965,None,d,0.188969052,274.17923383499965,None,274.39593052500004,None,,,,,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,222.3,7.5,2.9,7 x 6,48,23,7 x 6 = 48,large-sized_high-interference,large-sized,high-interference,22,IncorrectRESP,d,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,280.1965658,None,280.6961774720003,None,282.6968990260002,None,283.4494595,None,283.69919640399985,None,283.69919640399985,None,d,0,0.6129344139999375,283.69919640399985,None,284.32972035500006,None,284.32972035500006,None,d,0.19043075799982034,284.32972035500006,None,284.54669474599996,None,,,,,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,232.7,7.5,6.9,9 x 5,45,15,9 x 5 = 45,large-sized_low-interference,large-sized,low-interference,6,CorrectRESP,a,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,287.44640792599967,None,287.946573,None,289.94688873499945,None,290.6969107,None,290.9469264950003,None,290.9469264950003,None,a,0,0.5412165859997913,290.9469264950003,None,291.5127062299998,None,291.5127062299998,None,d,0.1754457970000658,291.5127062299998,None,291.7132051970002,None,,,,,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,247.1,7.5,2.5,4 x 4,20,4,4 x 4 = 20,small-sized_low-interference,small-sized,low-interference,5,IncorrectRESP,d,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,298.61314064199996,None,299.1291338709998,None,301.1296228649999,None,301.87980590000006,None,302.1295363620002,None,302.1295363620002,None,d,0,0.7105411200000162,302.1295363620002,None,302.8626805539998,None,302.8626805539998,None,d,0.16136045599978388,302.8626805539998,None,303.0464058159996,None,,,,,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,257.1,7.5,3.7,9 x 3,27,19,9 x 3 = 27,large-sized_high-interference,large-sized,high-interference,9,CorrectRESP,a,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,305.54648512899985,None,306.0463885070003,None,308.04646718099957,None,308.79636835899964,None,309.04679067399957,None,309.04679067399957,None,a,0,0.625293965,309.04679067399957,None,309.69600504699974,None,309.69600504699974,None,d,0.28008648899958644,309.69600504699974,None,309.9960547669998,None,,,,,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,268.3,7.5,3.5,4 x 5,20,8,4 x 5 = 20,small-sized_high-interference,small-sized,high-interference,8,CorrectRESP,a,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,313.69641920899994,None,314.19634754100025,None,316.1964143180003,None,316.9466110929998,None,317.19673842799966,None,317.19673842799966,None,a,0,0.5394056100003581,317.19673842799966,None,317.7630934429999,None,317.7630934429999,None,d,0.18903107099959016,317.7630934429999,None,317.97956569799953,None,,,,,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,279.3,7.5,11.6,9 x 9,72,16,9 x 9 = 72,large-sized_low-interference,large-sized,low-interference,6,IncorrectRESP,d,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,321.47655985500023,None,321.9712407,None,323.98011279799994,None,324.7302168819997,None,324.98016652000024,None,324.98016652000024,None,d,0,0.5559882549996473,324.98016652000024,None,325.56297388300027,None,325.56297388300027,None,d,0.17318215,325.56297388300027,None,325.7634439980002,None,,,,,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,298.4,7.5,12.8,3 x 8,21,12,3 x 8 = 21,small-sized_high-interference,small-sized,high-interference,13,IncorrectRESP,d,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,337.36257759599994,None,337.86303196599965,None,339.86313546099973,None,340.61313647599945,None,340.8631624560003,None,340.8631624560003,None,d,0,0.680955209,340.8631624560003,None,341.56257930599986,None,341.56257930599986,None,d,0.15746240799944644,341.56257930599986,None,341.74629683700005,None,,,,,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,318.7,7.5,8.8,8 x 2,18,5,8 x 2 = 18,small-sized_low-interference,small-sized,low-interference,7,IncorrectRESP,d,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,354.54343334700025,None,355.03813441500006,None,357.0470151689997,None,357.7968865120001,None,358.04650969700015,None,358.04650969700015,None,d,0,0.5776184400001512,358.04650969700015,None,358.64641514399955,None,358.64641514399955,None,d,0.16961979799998517,358.64641514399955,None,358.8469592,None,,,,,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.66555365099975,None,367.66555365099975,None,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368.6822779029999,None,368.6822779029999,None,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,369.6833514459995,None,369.6833514459995,None,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.68130922399996,None,370.68130922399996,None,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,371.68044866499986,None,371.68044866499986,None,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,372.68220640799973,None,372.68220640799973,None,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,373.6941877569998,None,373.6941877569998,None,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.67992712700016,None,374.67992712700016,None,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,375.6800678,None,375.6800678,None,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376.68152178499986,None,376.68152178499986,None,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,377.6798321369997,None,377.6798321369997,None,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.68010549300016,None,378.68010549300016,None,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379.68086207000033,None,379.68086207000033,None,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380.6808272620001,None,380.6808272620001,None,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,381.6801122850002,None,381.6801122850002,None,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382.6805644420001,None,382.6805644420001,None,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.68049126999995,None,383.68049126999995,None,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384.6811649,None,384.6811649,None,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,385.6801218239998,None,385.6801218239998,None,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386.68245071599995,None,386.68245071599995,None,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,387.68007966000005,None,387.68007966000005,None,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.6800900919998,None,388.6800900919998,None,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389.68147696399956,None,389.68147696399956,None,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390.68133782099994,None,390.68133782099994,None,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.6802648140001,None,391.6802648140001,None,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392.6803141959999,None,392.6803141959999,None,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.68032731600033,None,393.68032731600033,None,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394.6800855189995,None,394.6800855189995,None,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,28,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,395.68069823899987,None,395.68069823899987,None,sub-06,12/03/2002,2: Female,08/09/2023,001,1: right,2023_Sep_08_1721,[FINAL]_fmri_multiplication,2021.2.3,59.75384047
