blocks_file,start,dur,rest,mult_problemB,mult_options,stim_trial,mult_stim,type,ProblemSize,InterferenceLH,InterferenceLevel,mult_type,corrRESP,blocks_set.thisRepN,blocks_set.thisTrialN,blocks_set.thisN,blocks_set.thisIndex,TRIALS.thisRepN,TRIALS.thisTrialN,TRIALS.thisN,TRIALS.thisIndex,timer_loop.thisRepN,timer_loop.thisTrialN,timer_loop.thisN,timer_loop.thisIndex,WAIT_TEXT.started,WAIT_TEXT.stopped,scan_start_trigger.keys,scan_start_trigger.rt,scan_start_trigger.started,scan_start_trigger.stopped,MAIN_SCREEN.started,MAIN_SCREEN.stopped,Block_Text.started,Block_Text.stopped,asterisk500ms.started,asterisk500ms.stopped,mult_question_text.started,mult_question_text.stopped,equal_text.started,equal_text.stopped,blank250_text.started,blank250_text.stopped,Mult_OPTION.started,Mult_OPTION.stopped,Mult_YN.started,Mult_YN.stopped,Mult_Resp.keys,Mult_Resp.corr,Mult_Resp.rt,Mult_Resp.started,Mult_Resp.stopped,Strategy_Q.started,Strategy_Q.stopped,Strategy_Option.started,Strategy_Option.stopped,Strategy_RESP.keys,Strategy_RESP.rt,Strategy_RESP.started,Strategy_RESP.stopped,jitters.started,jitters.stopped,resting_text.started,resting_text.stopped,countdown_timer.started,countdown_timer.stopped,participant,Date of birth (DD/MM/YEAR),gender,Testing Date (DD/MM/YEAR),session,handedness,date,expName,psychopyVersion,frameRate
block5.xlsx,129.3,7.5,6.8,5 x 4,20,8,4 x 5 = 20,small-sized_high-interference,small-sized,high-interference,8,CorrectRESP,a,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,175.61262152600102,None,176.1280298290003,None,178.12923970499833,None,178.87929386199903,None,179.12927571699765,None,179.12927571699765,None,d,0,0.4789663909978117,179.12927571699765,None,179.62761086699902,None,179.62761086699902,None,d,0.1886125439996249,179.62761086699902,None,179.84593791899897,None,,,,,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,143.6,7.5,5.5,6 x 5,30,14,5 x 6 = 30,large-sized_low-interference,large-sized,low-interference,6,CorrectRESP,a,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,186.64543800899992,None,187.1454826909976,None,189.1454313209979,None,189.89549180099857,None,190.1453947859991,None,190.1453947859991,None,d,0,0.34282898799938266,190.1453947859991,None,190.51169701599792,None,190.51169701599792,None,d,0.18452656000226852,190.51169701599792,None,190.7287578639989,None,,,,,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,156.6,7.5,6,3 x 7,24,11,7 x 3 = 24,small-sized_high-interference,small-sized,high-interference,13,IncorrectRESP,d,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,196.22884491799778,None,196.72910255399984,None,198.72872010799983,None,199.4788999329976,None,199.72759786700044,None,199.72759786700044,None,a,0,0.6407606259999739,199.72759786700044,None,200.39480282899967,None,200.39480282899967,None,d,0.14154316999702132,200.39480282899967,None,200.56142804699994,None,,,,,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,170.1,7.5,7.1,5 x 7,40,17,7 x 5 = 40,large-sized_low-interference,large-sized,low-interference,7,IncorrectRESP,d,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,206.56184551499973,None,207.06262665699978,None,209.06283403699854,None,209.81267375899915,None,210.06320301599771,None,210.06320301599771,None,a,0,0.8250240000015765,210.06320301599771,None,210.91210199899797,None,210.91210199899797,None,d,0.12821057200198993,210.91210199899797,None,211.06218736200026,None,,,,,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,184.7,7.5,5.3,4 x 6,28,10,6 x 4 = 28,small-sized_high-interference,small-sized,high-interference,12,IncorrectRESP,d,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,218.16246446399964,None,218.66202420899936,None,220.66237270999773,None,221.41224815799796,None,221.66200420799942,None,221.66200420799942,None,a,0,0.6903274780015636,221.66200420799942,None,222.37794438999845,None,222.37794438999845,None,d,0.070266675,222.37794438999845,None,222.47915980499965,None,,,,,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,197.5,7.5,4.2,2 x 7,14,1,7 x 2 = 14,small-sized_low-interference,small-sized,low-interference,4,CorrectRESP,a,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,227.77887651499987,None,228.27896318499916,None,230.2787856,None,231.02883141200073,None,231.27916812200056,None,231.27916812200056,None,d,0,0.44903445900126826,231.27916812200056,None,231.7613379209979,None,231.7613379209979,None,d,0.1669685329979984,231.7613379209979,None,231.94547603200044,None,,,,,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,209.2,7.5,7.2,9 x 4,36,20,4 x 9 = 36,large-sized_high-interference,large-sized,high-interference,9,CorrectRESP,a,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,236.1453967769994,None,236.64591471399763,None,238.6454837559977,None,239.39561044400034,None,239.64611475999845,None,239.64611475999845,None,d,0,0.4020982250003726,239.64611475999845,None,240.07784149500003,None,240.07784149500003,None,d,0.17037158499806537,240.07784149500003,None,240.2790649460003,None,,,,,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,223.9,7.5,4.3,4 x 4,20,4,4 x 4 = 20,small-sized_low-interference,small-sized,low-interference,5,IncorrectRESP,d,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,247.4793055650007,None,247.97919877299864,None,249.97926240499874,None,250.72924526499992,None,250.97975944499922,None,250.97975944499922,None,a,0,0.6684411590031232,250.97975944499922,None,251.67921812299755,None,251.67921812299755,None,d,0.0730966,251.67921812299755,None,251.7790409909976,None,,,,,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,235.7,7.5,9.9,6 x 7,48,23,7 x 6 = 48,large-sized_high-interference,large-sized,high-interference,22,IncorrectRESP,d,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,256.07879540299837,None,256.57839261999834,None,258.5788877,None,259.3287617770002,None,259.5786991479981,None,259.5786991479981,None,a,0,0.5335291410010541,259.5786991479981,None,260.1450359320006,None,260.1450359320006,None,d,0.11919092399693909,260.1450359320006,None,260.29489985300097,None,,,,,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,253.1,7.5,3.1,9 x 2,18,2,2 x 9 = 18,small-sized_low-interference,small-sized,low-interference,7,CorrectRESP,a,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,270.1948298520001,None,270.6964037389989,None,272.6955211530003,None,273.4455626,None,273.6953750979992,None,273.6953750979992,None,d,0,0.32093888000235893,273.6953750979992,None,274.0455994160002,None,274.0455994160002,None,d,0.16267675400013104,274.0455994160002,None,274.22845568699995,None,,,,,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,263.7,7.5,4.6,5 x 9,40,15,9 x 5 = 40,large-sized_low-interference,large-sized,low-interference,6,IncorrectRESP,d,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,277.3290340499989,None,277.82913150199965,None,279.82933810800023,None,280.5780831230004,None,280.8294555200009,None,280.8294555200009,None,a,0,0.466762275,280.8294555200009,None,281.3292187219995,None,281.3292187219995,None,d,0.12702819999685744,281.3292187219995,None,281.4792435349991,None,,,,,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,275.8,7.5,3.9,7 x 8,63,22,8 x 7 = 63,large-sized_high-interference,large-sized,high-interference,9,IncorrectRESP,d,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,286.0793960289993,None,286.57909796699823,None,288.57879404199775,None,289.32949230099985,None,289.5786213459978,None,289.5786213459978,None,a,0,0.6376968229997146,289.5786213459978,None,290.24547066299783,None,290.24547066299783,None,d,0.10684554899853538,290.24547066299783,None,290.3791705980002,None,,,,,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,287.2,7.5,7.4,4 x 3,15,9,3 x 4 = 15,small-sized_high-interference,small-sized,high-interference,10,IncorrectRESP,d,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,294.2789444359987,None,294.77871433399923,None,296.7788042909997,None,297.52884059400094,None,297.7786238,None,297.7786238,None,a,0,0.6137744629995723,297.7786238,None,298.4117028879991,None,298.4117028879991,None,d,0.092521414,298.4117028879991,None,298.52840969799945,None,,,,,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,302.1,7.5,7.1,4 x 8,32,24,8 x 4 = 32,large-sized_high-interference,large-sized,high-interference,25,CorrectRESP,a,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,305.9288963580002,None,306.4288980380006,None,308.4288390069996,None,309.17879753300076,None,309.42924800299807,None,309.42924800299807,None,d,0,0.963050235,309.42924800299807,None,310.4119516649989,None,310.4119516649989,None,d,0.1883654569974169,310.4119516649989,None,310.6288998969976,None,,,,,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,316.7,7.5,10.8,6 x 6,36,13,6 x 6 = 36,large-sized_low-interference,large-sized,low-interference,4,CorrectRESP,a,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,317.7290172489993,None,318.22884914899987,None,320.2292046,None,320.97830375099875,None,321.2291203,None,321.2291203,None,d,0,0.45110462799857487,321.2291203,None,321.71217129199795,None,321.71217129199795,None,d,0.1600969940009236,321.71217129199795,None,321.8952863429986,None,,,,,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.6976458539975,None,332.6976458539975,None,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.71472796300077,None,333.71472796300077,None,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.71373524500086,None,334.71373524500086,None,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.71374617999754,None,335.71374617999754,None,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.71391326199955,None,336.71391326199955,None,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.7137953019992,None,337.7137953019992,None,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.7138760070011,None,338.7138760070011,None,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.7130691,None,339.7130691,None,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.7125935719996,None,340.7125935719996,None,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.71401772399986,None,341.71401772399986,None,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.7124239820005,None,342.7124239820005,None,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.7132810059993,None,343.7132810059993,None,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.71361605199854,None,344.71361605199854,None,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.7131478,None,345.7131478,None,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.71290150599816,None,346.71290150599816,None,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.7148247160003,None,347.7148247160003,None,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.71249705899754,None,348.71249705899754,None,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.71296866099874,None,349.71296866099874,None,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.71297291299925,None,350.71297291299925,None,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.71418330899905,None,351.71418330899905,None,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.71237629999814,None,352.71237629999814,None,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.71341884999856,None,353.71341884999856,None,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.7128572840011,None,354.7128572840011,None,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.71276235299956,None,355.71276235299956,None,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.7126186009991,None,356.7126186009991,None,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.7132338909978,None,357.7132338909978,None,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.71145579400036,None,358.71145579400036,None,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
block5.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.7117666140002,None,359.7117666140002,None,sub-11,06/12/2002,2: Female,15/07/2023,002,1: right,2023_Jul_15_1401,[FINAL]_fmri_multiplication,2021.2.3,59.94412955276247
