blocks_file,start,dur,rest,mult_problemB,mult_options,stim_trial,mult_stim,type,ProblemSize,InterferenceLH,InterferenceLevel,mult_type,corrRESP,blocks_set.thisRepN,blocks_set.thisTrialN,blocks_set.thisN,blocks_set.thisIndex,TRIALS.thisRepN,TRIALS.thisTrialN,TRIALS.thisN,TRIALS.thisIndex,timer_loop.thisRepN,timer_loop.thisTrialN,timer_loop.thisN,timer_loop.thisIndex,WAIT_TEXT.started,WAIT_TEXT.stopped,scan_start_trigger.keys,scan_start_trigger.rt,scan_start_trigger.started,scan_start_trigger.stopped,MAIN_SCREEN.started,MAIN_SCREEN.stopped,Block_Text.started,Block_Text.stopped,asterisk500ms.started,asterisk500ms.stopped,mult_question_text.started,mult_question_text.stopped,equal_text.started,equal_text.stopped,blank250_text.started,blank250_text.stopped,Mult_OPTION.started,Mult_OPTION.stopped,Mult_YN.started,Mult_YN.stopped,Mult_Resp.keys,Mult_Resp.corr,Mult_Resp.rt,Mult_Resp.started,Mult_Resp.stopped,Strategy_Q.started,Strategy_Q.stopped,Strategy_Option.started,Strategy_Option.stopped,Strategy_RESP.keys,Strategy_RESP.rt,Strategy_RESP.started,Strategy_RESP.stopped,jitters.started,jitters.stopped,resting_text.started,resting_text.stopped,countdown_timer.started,countdown_timer.stopped,participant,Date of birth (DD/MM/YEAR),gender,Testing Date (DD/MM/YEAR),session,handedness,date,expName,psychopyVersion,frameRate
block1.xlsx,124.2,7.5,5.7,5 x 8,40,21,5 x 8 = 40,large-sized_high-interference,large-sized,high-interference,9,CorrectRESP,a,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,171.33511967599952,None,171.83476202899874,None,173.83482499599995,None,174.58485312899938,None,174.83593020599983,None,174.83593020599983,None,d,0,0.47967862199948286,174.83593020599983,None,175.33380076199865,None,175.33380076199865,None,d,0.1737882659999741,175.33380076199865,None,175.5335863599994,None,,,,,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,137.4,7.5,11.2,7 x 3,24,11,7 x 3 = 24,small-sized_high-interference,small-sized,high-interference,13,IncorrectRESP,d,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,181.23488233199896,None,181.7338367,None,183.73466534199906,None,184.4842474369998,None,184.7355946709995,None,184.7355946709995,None,a,0,0.5720690540001669,184.7355946709995,None,185.3341453459998,None,185.3341453459998,None,d,0.22945243399954052,185.3341453459998,None,185.5836232,None,,,,,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,156.1,7.5,6.9,5 x 6,30,14,5 x 6 = 30,large-sized_low-interference,large-sized,low-interference,6,CorrectRESP,a,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,196.78475273799995,None,197.28226342000016,None,199.2853127369999,None,200.03526603599857,None,200.28522387999874,None,200.28522387999874,None,d,0,0.4303897110003163,200.28522387999874,None,200.73473600000034,None,200.73473600000034,None,d,0.21298241800104734,200.73473600000034,None,200.96814574499876,None,,,,,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,170.5,7.5,2.4,6 x 2,10,6,6 x 2 = 10,small-sized_low-interference,small-sized,low-interference,3,IncorrectRESP,d,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,207.86752119300036,None,208.3668395599998,None,210.36818389200016,None,211.11822417499934,None,211.36821598499955,None,211.36821598499955,None,a,0,0.6033206650008651,211.36821598499955,None,212.0012698069986,None,212.0012698069986,None,d,0.20221958099864423,212.0012698069986,None,212.2338374409992,None,,,,,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,180.4,7.5,4.6,4 x 9,36,20,4 x 9 = 36,large-sized_high-interference,large-sized,high-interference,9,CorrectRESP,a,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,214.63483553100014,None,215.13447362099942,None,217.13483672799885,None,217.88460016599856,None,218.13404304899996,None,218.13404304899996,None,d,0,0.3735932830004458,218.13404304899996,None,218.5347272809995,None,218.5347272809995,None,d,0.19689802400171175,218.5347272809995,None,218.7510125560002,None,,,,,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,192.5,7.5,9,7 x 5,40,17,7 x 5 = 40,large-sized_low-interference,large-sized,low-interference,7,IncorrectRESP,d,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,223.35105546999876,None,223.85138909600028,None,225.85099961499873,None,226.60102536799968,None,226.8517220829999,None,226.8517220829999,None,a,0,0.47989051600052335,226.8517220829999,None,227.35087358700002,None,227.35087358700002,None,d,0.20465125100054138,227.35087358700002,None,227.58480921699993,None,,,,,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,209,7.5,5.8,6 x 3,18,7,6 x 3 = 18,small-sized_high-interference,small-sized,high-interference,8,CorrectRESP,a,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,236.58528079699863,None,237.0837692469995,None,239.0851139059996,None,239.83544135199918,None,240.08442426500005,None,240.08442426500005,None,d,0,0.3992851060011162,240.08442426500005,None,240.50142424600017,None,240.50142424600017,None,d,0.19021121799960383,240.50142424600017,None,240.7182356129997,None,,,,,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,222.3,7.5,2.9,7 x 6,48,23,7 x 6 = 48,large-sized_high-interference,large-sized,high-interference,22,IncorrectRESP,d,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,246.51794573299958,None,247.01780086799954,None,249.01811024299968,None,249.76824037799997,None,250.0181378549987,None,250.0181378549987,None,a,0,0.45750996000060695,250.0181378549987,None,250.50114210399988,None,250.50114210399988,None,d,0.22244328099986888,250.50114210399988,None,250.7515617829995,None,,,,,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,232.7,7.5,6.9,9 x 5,45,15,9 x 5 = 45,large-sized_low-interference,large-sized,low-interference,6,CorrectRESP,a,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,253.6514883009986,None,254.1512235249993,None,256.15148357499857,None,256.9015727599999,None,257.1513411799988,None,257.1513411799988,None,d,0,0.46819436800069525,257.1513411799988,None,257.65118468000037,None,257.65118468000037,None,d,0.2325394210001832,257.65118468000037,None,257.90138323999963,None,,,,,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,247.1,7.5,2.5,4 x 4,20,4,4 x 4 = 20,small-sized_low-interference,small-sized,low-interference,5,IncorrectRESP,d,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,264.80165890399985,None,265.30132581399994,None,267.3045175539992,None,268.04774532400006,None,268.2945133309986,None,268.2945133309986,None,a,0,0.4051482100003341,268.2945133309986,None,268.71790175599926,None,268.71790175599926,None,d,0.18983535100051085,268.71790175599926,None,268.93480943899885,None,,,,,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,257.1,7.5,3.7,9 x 3,27,19,9 x 3 = 27,large-sized_high-interference,large-sized,high-interference,9,CorrectRESP,a,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,271.4354123209996,None,271.93391608899947,None,273.93485300499924,None,274.68518142299945,None,274.93482812299953,None,274.93482812299953,None,d,0,0.5968928250003955,274.93482812299953,None,275.55111167500036,None,275.55111167500036,None,d,0.1644899989987607,275.55111167500036,None,275.73522747099923,None,,,,,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,268.3,7.5,3.5,4 x 5,20,8,4 x 5 = 20,small-sized_high-interference,small-sized,high-interference,8,CorrectRESP,a,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,279.4348573030002,None,279.9359539119996,None,281.95099870800004,None,282.6991096549991,None,282.95110872799887,None,282.95110872799887,None,d,0,0.47644914999909815,282.95110872799887,None,283.4509509599993,None,283.4509509599993,None,d,0.28062678999958734,283.4509509599993,None,283.75097841800016,None,,,,,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,279.3,7.5,11.6,9 x 9,72,16,9 x 9 = 72,large-sized_low-interference,large-sized,low-interference,6,IncorrectRESP,d,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,287.2512625139989,None,287.7515450939991,None,289.7511840089992,None,290.5012186160002,None,290.7509571219998,None,290.7509571219998,None,a,0,0.5086790630011819,290.7509571219998,None,291.2842833089999,None,291.2842833089999,None,d,0.2393347229990468,291.2842833089999,None,291.55142441099997,None,,,,,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,298.4,7.5,12.8,3 x 8,21,12,3 x 8 = 21,small-sized_high-interference,small-sized,high-interference,13,IncorrectRESP,d,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,303.14789665399985,None,303.64331731899983,None,305.65191073200003,None,306.40197549000004,None,306.6530165759996,None,306.6530165759996,None,a,0,0.44656549399951473,306.6530165759996,None,307.11695998199866,None,307.11695998199866,None,d,0.23055385699990438,307.11695998199866,None,307.36811794799905,None,,,,,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,318.7,7.5,8.8,8 x 2,18,5,8 x 2 = 18,small-sized_low-interference,small-sized,low-interference,7,IncorrectRESP,d,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,320.1682810069997,None,320.66794317699896,None,322.66816512100013,None,323.4182065,None,323.6665288179993,None,323.6665288179993,None,a,0,0.4730555979986093,323.6665288179993,None,324.1680771079991,None,324.1680771079991,None,d,0.2354884319993289,324.1680771079991,None,324.4349166739994,None,,,,,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,333.2385376980001,None,333.2385376980001,None,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334.2503588950003,None,334.2503588950003,None,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335.2525100570001,None,335.2525100570001,None,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,3,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.25253126699863,None,336.25253126699863,None,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.2532134989997,None,337.2532134989997,None,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,5,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338.2541096449986,None,338.2541096449986,None,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,339.25345622699933,None,339.25345622699933,None,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,7,0,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.25212650699905,None,340.25212650699905,None,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,8,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.2516441789994,None,341.2516441789994,None,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,9,0,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.25287070899867,None,342.25287070899867,None,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,10,0,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,343.25215507199937,None,343.25215507199937,None,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,11,0,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.25227405199985,None,344.25227405199985,None,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,12,0,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.25264125799913,None,345.25264125799913,None,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,13,0,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.25241968299997,None,346.25241968299997,None,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,14,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.25143557999945,None,347.25143557999945,None,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,15,0,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.2523592109992,None,348.2523592109992,None,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,16,0,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.25060398499954,None,349.25060398499954,None,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,17,0,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.2499334160002,None,350.2499334160002,None,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,18,0,18,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.2512723479995,None,351.2512723479995,None,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,19,0,19,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.2524053,None,352.2524053,None,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,20,0,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.25147004799874,None,353.25147004799874,None,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,21,0,21,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.25105822600017,None,354.25105822600017,None,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,22,0,22,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.24991262599906,None,355.24991262599906,None,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,23,0,23,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.2513613109986,None,356.2513613109986,None,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,24,0,24,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.2514958310003,None,357.2514958310003,None,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,25,0,25,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358.2514652329992,None,358.2514652329992,None,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,26,0,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359.2511616109987,None,359.2511616109987,None,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
block1.xlsx,,,,,,,,,,,,,,0,0,0,0,,,,,27,0,27,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.25135560299896,None,360.25135560299896,None,sub-02,26/07/2002,2: Female,15/07/2023,001,1: right,2023_Jul_15_1222,[FINAL]_fmri_multiplication,2021.2.3,59.64567557967755
